Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	3	N	eye	They stare , eye to , not blinking .
Y	3	N	eye	Hey , you and I are seein ' eye to on a whole range of issues this mornin ' . ( chuckles - continues under following scene ) # ARLO #
Y	3	N	eye	Just about eye to with Sarah now , he had lost at least two inches in height .
Y	3	N	eye	He faced the doctor , eye to .
Y	3	N	eye	"I look in , eye to , and then I suddenly seen a baby bird with an open beak . """
Y	3	N	eye	"Finally they are eye to and she says , "" I never knew you were such a celebrity . """
Y	3	N	eye	That and the realization that Morelli and I do n't see eye to on a lot of things .
Y	3	N	eye	Grady , his nose flat against the glass ) , but also her own ancient terror of windowless rooms , of the prospect of the tunnel looming before her , black as death itself ( a being which , as she approached fifty , she was trying to muster the courage to meet eye to ) , until she found herself counting first the weeks , then the days , then the hours leading up to the inevitable reckoning : the train slipping into the dark , into the mountain . (
Y	3	N	eye	"Ultimately , they can only serve to upset him . "" "" I would not do that for all the world . "" "" Maester , "" and she came down the last step , standing eye to with him , "" I think there is very little you would not do for all the world . "" "" Who is his father ?"
Y	3	N	eye	Then Jeremiah comes eye to with Pearl , standing across the street , watching , worried out of her mind .
Y	3	N	eye	Sadly , three of the Commonweal 's four major factions-the Jingua , FreeWorlds , and Dharmayuga-still could n't see eye to , or even eye to chin .
Y	3	N	eye	You and I may not see eye to , but we 're both adults .
Y	3	N	eye	"No , , "" said Maggot , standing upright and staring eye to with the comfortably squatting male ."
Y	3	N	eye	"She was as tall as her mother , so they were eye to across the breakfast table . """
Y	3	N	eye	Music is one of the few things we still see eye to on ... for the most part . a bassist in theory only , since she never even owned a bass before .
Y	3	N	eye	"We 've been looking for you . "" Lidia ducked her head . "" I 'm sorry , Mistress . "" Belari ran a finger under the fluted girl 's jaw , lifting her downcast face until they were eye to . "" I should punish you for wasting my time . "" "" Yes , Mistress ."
Y	3	N	eye	"But I sure do n't see eye to with Karl Marx . "" Karl Marx listened and kept quiet . he heard people speak openly about how tactics often required them to distort the truth , how tactics led them to use such means as blackmail , lies , slander and falsehood."
Y	3	N	eye	"Even with her father , she 'd had no one . "" I know you and your father did n't always see eye to , but he really did love you , "" Jillian said , as if reading her stepdaughter 's thoughts . """
Y	3	N	eye	He remembered once running , and coming up eye to with a possum that had not yet finished dying .
Y	3	N	eye	The two of them did n't see eye to on anything .
Y	3	N	eye	But , especially , we do see eye to about what constitutes a good house , and how most buyers are better off setting aside their original price targets in favor of stretching their pocketbooks , getting beyond the next dollar threshold ( where the houses they really want are as plentiful as hoe handles ) , and doing
Y	3	N	eye	In her cobalt suit and two-inch alligator heels she stood eye to with the seated witness .
Y	3	N	eye	But Pyrgus and their father had seldom seen eye to .
Y	3	N	eye	"Now the scholar comes eye to with her material , so much as to say , "" It 's you or me , bastards , "" and she 's experiencing a failure of nerve ."
Y	3	N	eye	And again he sits as straight as an effigy , eye to with the people .
Y	3	N	eye	Well darlin we 're eye to on that cause I do nt want to go either .
Y	3	N	eye	Even though they did n't always see eye to , Luke was the one person Travis would do anything for .
Y	3	N	eye	The Zulus probably would be slaughtered to the man , but at least they would draw enough blood to earn themselves a name in the list of epic battles the eye to : the chiefs ;
Y	3	N	eye	eye to with a non-human intelligence put a face on the universe for him .
Y	3	N	eye	Did our pupils match , eye to ?
Y	3	N	eye	The boys of Westhampton , however , did not always see eye to with the doctor , or rather feel eye to with him .
Y	3	N	eye	My mom and I do n't see eye to on much .
Y	3	N	eye	We just , like , see eye to , some of the time , and I 'm way better in math than he is .
Y	3	N	eye	"And anyway , it would be hard to flee the country with Fleabiscuit . "" "" I 'm certainly not going to leave without you . "" "" You must . "" Herrick leaned forward , eye to . """
Y	3	N	eye	At five foot six inches he looked eye to at Cate .
Y	3	N	eye	Since my own sister and I did n't see eye to on too many things , I was elated to have some sister/friends who I could count on and call my own .
Y	3	N	eye	"With an air of unimpeachable honesty , she addressed me eye to . """
Y	3	N	eye	Ego jumps to his feet , suddenly eye to with Mustafa . EGO
Y	3	N	eye	eye to with him .
Y	3	N	eye	He and my mother never see eye to .
Y	3	N	eye	We all reached for our handkerchiefs and stuffed them under our noses . // Cyrus Barker moved forward and crouched , resting easily on the balls of his feet , eye to with the corpse .
Y	3	N	eye	The yard dogs yelped and fled with their tails between their legs ; the bull bellowed in his pen . // Gereint stood in the middle of the whirlwind , eye to with a shape as insubstantial as it was powerful .
Y	3	N	eye	She and Judge Malveaux did n't see eye to on a lot of things , so she was surprised that he would go on record as saying something positive about her .
Y	3	N	eye	He preferred to feel tall where his women were concerned when she stood eye to with him .
Y	3	N	eye	"The boy was tall enough to meet the older man eye to , but he kept his gaze on the faded counter as though some miracle might transpire there . "" Same as last time . """
Y	3	N	eye	"Who the hell are you ? "" I pushed the control to incline the bed to where I could see her eye to ."
Y	3	N	eye	"Carl is scared . "" A wall of canvas sprung up in front of him , around him . "" Welcome to Camp Fence , Carl . "" "" You boys knock it off . "" A guy in a tie stood eye to with him . "" I 'm Agent Wright , Professor Rivers ."
Y	3	N	eye	Josh met Bud eye to .
Y	3	N	eye	Parker met them eye to , speaking quietly ; they blustered back , shouting orders at him to disarm his men .
Y	3	N	eye	"She says you and the girl do n't see eye to on much . """
Y	3	N	eye	But we 'll never see eye to on that .
Y	3	N	eye	"She turned away , but he spun her by the shoulder so they were eye to . """
Y	3	N	eye	The top of her head reached the bridge of his nose , which meant that they were almost eye to for a pregnant moment as their gazes collided .
Y	3	N	eye	Tab sighed , and lowered her floating self down until she was looking at me eye to .
Y	3	N	eye	"As so often happened when Tab and I failed to see eye to , I discussed it with Howard , who had always seemed to support his wife 's belief without necessarily going great-guns himself . "" Tab 's pops was a pastor , "" Howard said one night when he and I were having a quiet conversation in the observatory 's control"
Y	3	N	eye	"It 's eye to , you idiot , "" I said , and punched off ."
Y	3	N	eye	He was nearly a grown man , more than four years older than Nathan , and he stood before his father eye to .
Y	3	N	eye	She and Jessica did n't see eye to on fashion any better than Nikki and her mother did .
Y	3	N	eye	eye to , you study each other .
Y	3	N	eye	"eye to with the executive , Case spoke in a voice dripping with sarcasm . "" Imagine this :"
Y	3	N	eye	"At sixteen , the muscled , quick Calvin stood eye to with Max , caught somewhere between boyhood and the man he was to become . "" Scouts do n't even bother coming our way these days ."
Y	3	N	eye	And now he stood eye to with Rees , a reddish fuzz fringing his chin , and with the dour expression of a stranger .
Y	3	N	eye	"I 'm ready if you are . "" Venus stepped into the closet , which looked as large as her first studio apartment had been , and came eye to with Connor 's undeniably handsome face framed in a portrait perched on the middle shelf . """
Y	3	N	eye	"Grandpa had stopped the drill press , allowed the spindle to retract , moved his goggles to his forehead , and straightened up to look Renfro eye to . "" Jonathan is a fine engineer , "" Grandpa told him . """
Y	3	N	eye	Instead she stared him down as they stood eye to .
Y	3	N	eye	Water flows , and Owen rides the torrent he is looking down at his body , which is n't actually in water but is writhing on the sidewalk , his shirt ripped open and his white underbelly jiggling away ; then he is eye to with his remaining quarters , which are suspended midair in the unlikely shape of a bell curve until one is picked off by a pair of sunglasses flying or flung through space ; then he is somehow staring at his wife 's new tooth , her square jaw unhinged to
Y	3	N	eye	"She knelt down in front of the couch so that we were eye to . "" I 'm pretty bored with things . "" "" Flattering as that is ... "" I said . """
Y	3	N	eye	Just as Dr. Ghalmers saw the stranger , he turned abruptly and stared at her , eye to .
Y	3	N	eye	Randy and Hank looked him eye to , unwavering but apologetic .
Y	3	N	eye	This and I were not going to see eye to on : she was going to want to take formal action , and I was not .
Y	3	N	eye	"It is true we have not always seen eye to since then , yet I think he respects me more than he cid before . "" """
Y	3	N	eye	I stood trapped like a turtle in an aquarium display , eye to with the two girls .
Y	3	N	eye	"He waved a hand dismissively . "" I know we have not always seen eye to on every issue , Mr. Drayton , but I am not a man to carry a grudge . """
Y	3	N	eye	They 're eye to , and he does n't look away politely .
Y	3	N	eye	He dreamt that he woke , that he raised himself up , and came eye to with -- a splendid white unicorn .
Y	3	N	eye	They were eye to .
Y	3	N	eye	Bunny stopped for a moment and stared eye to with it .
Y	3	N	eye	And chances are that my husband and I wo n't always see eye to .
Y	3	N	eye	She would swim out , dive underwater , and be eye to w ith a fish or a crab .
Y	3	N	eye	"Even without rising to his feet , he stared her down eye to . "" her foot and standing . """
Y	3	N	eye	"Frankie set Kevin down on the sofa again , slipped her thumbs "" Do n't you want to watch the rest of your movie ? "" under his arms , and raised him slowly , her arms extended , until they were eye to ."
Y	3	N	eye	"Believe me , Tim , I am aware that you and Lou do not see eye to . """
Y	3	N	eye	eye to , muscles raging , well-landed blows imparted and received , the pain that makes you even angrier .
Y	3	N	eye	"That 's no way for you to speak to my mother-in-law . "" # "" Ex-mother-in-law , "" Reba Mae and Melly chorused in perfect two-part harmony . # "" Right , "" I muttered . "" Nice to see that you finally see eye to on something ."
Y	3	N	eye	"When she wore heels , she and David were eye to . "" Excuse me ? "" # "" When you 're angry , your eyes narrow and the lines in your forehead crease."
Y	3	N	eye	"He and Bitsy obviously did n't see eye to about that . "" I 'm here to take Lily to Mammi 's house if she wants to go ."
Y	3	N	eye	"Looked at me , eye to , smiled , then leaned up to kiss me . """
Y	3	N	eye	And there had been those times when she and Greg did see eye to , most of those times being when they were discussing Wren Development and Carter and Emma 's involvement .
Y	3	N	eye	And we listen to each other no matter what , even if we do n't see eye to .
Y	3	N	eye	They stood looking eye to .
Y	3	N	eye	"She liked that they could meet eye to . # "" Joanna . """
Y	3	N	eye	Something about Lore - standing eye to with her , her hand on her belly , tremblingly upright ( unlike most patients , she does not hunch with pain and anxiety ) - silences Franckline .
Y	3	N	eye	It was also thought to be a good idea to separate them : let 's forget political correctness , it 's a well-known fact they are groups who do n't see eye to . #
Y	3	N	eye	The two mothers stood eye to for a time .
Y	3	N	eye	We did not see eye to .
Y	3	N	eye	"She leaned closer , eye to and the baby got quiet staring back at her . """
Y	3	N	eye	"They were eye to . # "" Do you forgive me too ? "" #"
Y	3	N	eye	Jake bent down slightly , as Mr. Yazzie was not tall , and , eye to , Jake asked the man a question -- must have been in English . # After a bit they were sitting on some logs , talking and gesturing .
Y	3	N	eye	Like a brave explorer , he met the different dimension eye to , with his toddler legs eager for battle . # Everything was darkness , he said , but I could see !
Y	3	N	eye	Dark like my prospects # Suppose that JFK and the cabal , for whatever reason , had not seen eye to .
Y	3	N	eye	She told me that she had not seen Kimi Gray for some time , implying that they did n't entirely see eye to on housing .
Y	3	N	eye	He and Duane did n't always see eye to on matters , but they agreed on one thing :
Y	3	N	eye	"But his ties to the clinic endure . "" I do n't always see eye to with everyone at never let me down ."
Y	3	N	eye	Looking over the National Xeriscape Council 's list of seven principles -- planning , design , soil analysis , efficient irrigation , practical turf areas , use of mulches , and appropriate maintenance -- I realize that we and the council see eye to .
Y	3	N	eye	Yet Ben Thompson did not attend Harvard ; he was a Tory sympathizer and a secret agent in the Revolution , and he and his daughter , whom he abandoned when she was an infant , rarely saw eye to .
Y	3	N	eye	The only people with whom we see eye to are those who share the same ground .
Y	3	N	eye	They will have to learn to accept individual responsibility as well as individuals with whom they do n't see eye to .
Y	3	N	eye	"Though Fishburne had worked with Lee in the past in School Daze , he says he did n't like the script of Do the Right Thing . "" Spike 's a decent guy ; he can be a swell guy , but we basically do n't see eye to ."
Y	3	N	eye	STROLL OUT into the vineyard of Rene di Rosa 's former winery in California 's Napa Valley and you 'll come eye to with Rhinocar , ' a sculpture by David Best .
Y	3	N	eye	"What will she tell her new child ? "" I will say that the community I was staying in was n't seeing eye to . "" Does she support the ANC ? """
Y	3	N	eye	Clearly , on the cardinal doctrines of justification by faith alone , the sovereignty of divine grace , and the infallibility of Scripture , Tyndale saw eye to with the great German Reformer .
Y	3	N	eye	"She sighs , "" Now for the first time they 're hearing us say , ' We ca n't afford that . ' "" Despite widely different backgrounds , the couple see eye to on family financial lessons ."
Y	3	N	eye	We do n't always see eye to , but through our love for each other , we manage to find a place of acceptance and healing of our differences .
Y	3	N	eye	It 's got to be done eye to and soul to soul .
Y	3	N	eye	They did n't always see eye to , but they rarely argued .
Y	3	N	eye	"to work with the man who changed his diapers and "" opted not to have all the finest clothes "" so that he could send him to Columbia University in New York , where he earned a degree in economics , Mario does n't hesitate to add that they do n't always see eye to when it comes to working on a film . "" Sometimes we get hot and disagree ."
Y	3	N	eye	At one point my son was in the garden grabbing a snack when he found himself eye to with the woodchuck , who was feasting on something in the garden , looking for all the world as if it was his or her garden .
Y	3	N	eye	If we ca n't see eye to , I 'm willing to explore other options .
Y	3	N	eye	If I 'm looking at him eye to , he does n't know what 's happening and he does n't know when it 's happening .
Y	3	N	eye	"All newlyweds go through a huge adjustment phase-and it 's almost guaranteed that you wo n't always see eye to . """
Y	3	N	eye	The hen picks up her head ; we 're eye to .
Y	3	N	eye	While career civil servants and political appointees do not always see eye to , mail surveys I conducted in the mid-1990s found that each side did agree that the federal personnel system is broken , at least when it comes to separating non-performers .
Y	3	N	eye	It 's a short , steep climb-an 800-foot elevation gain in 1 mile and a brief cliffside scramble using chains-but eye to with ravens and hawks .
Y	3	N	eye	"What 's the one little thing that if tuned up would make this child happier and more successful ? "" ' Do it eye to ."
Y	3	N	eye	"For a year we 'd been bumping heads , "" Kelly says . "" but we did n't see eye to anymore ."
Y	3	N	eye	Ishii would have seen eye to with Saddam Hussein .
Y	3	N	eye	Will he always see eye to with that hero over at the State Department ?
Y	3	N	eye	But when one is in the mood to simply sit back and absorb the scenery , a smooth-cruising rail tour-slower paced and congenially eye to with all that surrounds it-remains the sightseer 's best bet .
Y	3	N	eye	Instead , squat down next to her , eye to , and explain that in a few minutes , or as soon as she finishes the game , she 'll have to stop what she 's doing and pick up her toys .
Y	3	N	eye	Sunbird 's hip belts and shoulder straps may have been cutting edge , but that , Gregory and his business partners did n't see eye to .
Y	3	N	eye	Cancer patients and others who suffer with serious illness notice that their former friends have difficulty looking at them , eye to .
Y	3	N	eye	But both saw eye to on eschewing a typical witchy look .
Y	3	N	eye	Ford and Carter also saw eye to on the issue of free trade .
Y	3	N	eye	Rarely do these camps see eye to , yet leaders of both agree that small dogs are not ideal for families with very young children , who tend to be usually thirty pounds or more and willing to roll with the punches .
Y	3	N	eye	See how seven women get what they want almost every time * BY AIME WHITENACK ARE YOU ONE of those people who clam up when they disagree with a friend or do n't see eye to with a colleague ?
Y	3	N	eye	As she stood there with the rest of her Girl Scout Troop , eye to with the turkeys , something clicked .
Y	3	N	eye	We do n't see eye to on everything , but that 's OK .
Y	3	N	eye	Other decisions were not so easy to make , and Gary and his advisors did not always see eye to .
Y	3	N	eye	"Now we can stand up and look them eye to and say , ' Hey , we accomplished it , too . ' "" -Stan McNeal // WE GAVE HIM ONE DAY AND ONE GOAL : BECOME A RACE-CAR DRIVER . HERE 'S HIS SIX-STEP PLAN TO MASTERING ANY NEW SKILL // MATTHEW FOX AND TWO BUDDIES PULL UP IN"
Y	3	N	eye	Although Gandhi and Tagore worked in their own individual ways to ensure an independent India its rightful place in the world community while upholding the high humanistic ideals the country was famous for , the two men did not see eye to on many matters .
Y	3	N	eye	A more democratic Russia still would not see eye to with the U.S. on a number of pressing issues--for the same reasons that Washington and Paris , despite both being democracies , have fundamental disagreements over foreign policy .
Y	3	N	eye	David and I , I do n't think we 'd see eye to on anything .
Y	3	N	eye	"to the goose-step beat of "" Know Your Enemy , "" punches the air during "" East Jesus No- where "" like he 's boxing with God and leans over the lip of the stage for "" Horseshoes and Handgrenades , "" belting the line "" I 'm not fucking around ! "" eye to with the kids in the pit ."
Y	3	N	eye	Within minutes , you can leave town behind and be lost on a woody trail , eye to with a ewe or out on the whitecaps with a sea gull .
Y	3	N	eye	When it comes to Barack Obama , it 's no secret that liberals and conservatives do n't see eye to .
Y	3	N	eye	Others , though , are n't likely to see eye to have to strike some new sort of balance between your priorities and their interests .
Y	3	N	eye	But in the meantime , with Mercury adversely aspected in a hidden angle of your chart , you must try not to get tied up in knots when plans go awry or you do n't see eye to with anyone .
Y	3	N	eye	"And when I was with Penny , it was the two young bulls . "" Young bulls did n't always see eye to . """
Y	3	N	eye	"join the same team . "" Cheryl and Wally are approaching their conversations with the idea that there has to be a ' winner ' and a ' loser ' in each discussion , but that 's just not the case , "" Estes says . "" Sometimes couples simply ca n't see eye to -- and that 's okay ."
Y	3	N	eye	I am fully aware that many Catholics of my generation do not see eye to with me on issues such as same-sex marriage , cohabitation , contraception , and the like .
Y	3	N	eye	I got eye to with it , but there was something missing in the connection between fish and man .
Y	3	N	eye	It 's a common phenomenon everywhere : Men and doctors do n't see eye to .
Y	3	N	eye	With the new Moon of the 4th occurring in your relationship angle , partners seem to likely to see eye to with you about a domestic change .
Y	3	N	eye	But we saw eye to on almost everything .
Y	3	N	eye	"Though each family and their enterprise is unique , William Pounds , dean emeritus of MIT 's Sloan School of Management and former adviser to the Rockefellers , has a universal principle : "" Minimize as much as possible the requirement that people get along . "" Rather than hope relatives will see eye to , says Pounds , implement plans that do n't pit them against each other in the , and expert insight into the best way to approach and solve them . * Battling a Sibling Vyingfor adanglingcrown canbe ruinous , as Dave* , who has six sisters and brothers , learned"
Y	3	N	eye	He peeked over the top , eye to with the boiling lava .
Y	3	N	eye	When asked , vast majorities -- 89 percent of blacks and 80 percent of whites -- agree that racial stereotyping still occurs in America 's lives , and blacks and whites no longer see eye to .
Y	3	N	eye	"So I usually put her on my lap and quietly explain the error of her ways , or I kneel down till we 're eye to so she 's less intimidated . """
Y	3	N	eye	"mellowed the recollections of many Americans regarding the hottest days of the cold war , but one of the iconic figures of that time remains an intimidating figure in our collective memory : Nikita Khrushchev , remembered as the bellicose premier of the Soviet Union during the days of Sputnik , who went eye to with John F. Kennedy during the Cuban missile crisis and who was rumored to have banged his shoe on the desk at the United Nations and shouted """
Y	3	N	eye	Though they occurred eye to , conversations felt like a strain . #
Y	3	N	eye	It is true we have not always seen eye to since then , yet I think he respects me more than he did before.
Y	3	N	eye	Am I embracing my neighbors , even those with whom I do not see eye to ?
Y	3	N	eye	"# "" Moore and I see eye to on almost all issues of significance besides the great raging debate of opera vs."
Y	3	N	eye	He worked hard but did n't need a lot , and although we did n't always see eye to , in the later years he was one of my favorite people .
Y	3	N	eye	There I could face the eagles eye to .
Y	3	N	eye	"But soil engulfed us now -- it w as in our boots , beneath our fingernails -- and there was nothing to do but face farmers eye to . # "" Allah , bless this field , "" Senay said to a Muslim man , who 'd told us of watching helplessly as drought killed off his corn crop . # "" Allah will always bless this field , "" the man replied . "" of Senay 's"
Y	3	N	eye	Similar values when it comes to battle do n't guarantee Jon and Dany will see eye to when they inevitably meet , but it 's a good start .
Y	3	N	eye	We should have been able to see eye to , but we could not .
Y	3	N	eye	"I 've also heard him say , "" we wo n't see eye to on this , "" and in those cases I recognize his commitment to the broader district , and I know to try my battle with a different angle ."
Y	3	N	eye	"McCain suggested in an interview with CBS News ' Lesley Stahl on Sunday that he and the president have difficulty seeing eye to , in part because Trump is a businessman , while McCain has spent many decades serving his country in the military and on Capitol Hill . "" I 'd be glad to converse with him , but I also understand that we 're very different people , "" McCain said"
Y	3	N	eye	They never could see eye to , although neither was a real villain .
Y	3	N	eye	"' Will &amp; Grace ' Ahead Of Revival "" I think we pushed the ball very , very far down the field . "" Much like the love-hate relationship that stands between Karen Walker and a half-empty martini glass , "" Will &amp; Grace "" and the LGBTQ community have n't exactly seen eye to over the years ."
Y	3	N	eye	"They did n't see eye to , it seems , nor ass to ass . "" Vin and I had a few discussions , including an important face-to-face in my trailer , "" to realize is that we have a fundamental difference in philosophies on how we approach moviemaking and collaborating ."
Y	3	N	eye	"In December , frontman Serj Tankian told Rolling Stone that the band members "" discussed "" a possible record and "" played each other songs , "" but noted they "" still have n't come eye to on how things should be done for us to be able to move forward with it . """
Y	3	N	eye	We do n't always see eye to on things but I always take what Sam says seriously and I think most members of Congress do as well .
Y	3	N	eye	I do not know which newspaper this is , but if one talks about the city press , generally speaking , they support our struggle , and if on any particular point we do n't see eye to , we will discuss that with them and we have a powerful case , and we think we are in a position to convince anybody as I have convinced you .
Y	3	N	eye	So , we , I think , see eye to here .
Y	3	N	eye	We have had - we do n't see eye to on many aspects of the present crisis and the war , although we have always seen eye to as to the aims , and that is the reversal of the occupation of Kuwait .
Y	3	N	eye	Now how we move forward , I 'll deal with him and with respect and with a certain degree of recognition that we look at some of these problems , foreign policy problems , eye to .
Y	3	N	eye	I 've Dave Marash for , we 'll be joined by civil rights leader Julian Bond , who opposes the Thomas nomination , and by author and professor Shelby Steele , who says he and Thomas see eye to on the key issue of affirmative action .
Y	3	N	eye	It 's difficult to get two people to agree on anything and that includes husbands and wives who do n't necessarily always see eye to on everything .
Y	3	N	eye	You know , all the Republicans ever really agreed on was President Reagan , who was able to combine the economic conservatives and the social conservatives who otherwise may not see eye to .
Y	3	N	eye	And tomorrow on CBS THIS MORNING , we 'll go eye to with Connie Chung .
Y	3	N	eye	Many of us -- many of us who do n't always see eye to with him have been similarly won over . '
Y	3	N	eye	BERNARD SHAW , Anchor : Much has been made of the bipartisan spirit surrounding the health care reform debate , but as we 've heard - many Republicans and many Democrats do n't see completely eye to .
Y	3	N	eye	Unidentified Actress : I 'm glad we see eye to .
Y	3	N	eye	You 've not always seen eye to on this film .
Y	3	N	eye	It 's hard to think about fish just as fillets once you 've gotten to know them eye to .
Y	3	N	eye	When Watson Bryant came to me and asked to get involved in this case , I did , as I said today looked him in the face and eye to , and we discussed things over many , many hours .
Y	3	N	eye	@!JACKIE : I could look at you ... @!RODNEY : I have a quick temper and when we do n't see eye to , I just go out there and do things , you know what I mean ?
Y	3	N	eye	You know , she has a quick temper , I have a quick temper , and when we do n't see eye to , I just go out there and do things , you know what I mean ?
Y	3	N	eye	South Carolina Not Do or Die , Campaigners Believe BERNARD SHAW , Anchor : While Bob Dole and Pat Buchanan do n't seem to see eye to on much these days , they do agree Saturday 's primary in South Carolina is a very big deal .
Y	3	N	eye	It was just so plainly incredibly obvious that Ronnie and I were just not going to see eye to on this thing .
Y	3	N	eye	And in case everybody 's wondering how five-four Elizabeth ( inaudible ) is sort of eye to with six-three , everybody .
Y	3	N	eye	Salina became a teen-ager and Salina and I just never saw eye to .
Y	3	N	eye	When you want to see eye to with somebody , you got to see eye to with them .
Y	3	N	eye	You have to talk eye to with them .
Y	3	N	eye	That was a direct message , which we gave to the Russians , looking right at them eye to : '
Y	3	N	eye	And when the sexes are n't battling this summer , they still wo n't quite be seeing eye to .
Y	3	N	eye	They 're eye to , or eye to antennae with the insects .
Y	3	N	eye	We bring back CNN 's Bruce Morton , members see eye to , and where they are likely to butt heads .
Y	3	N	eye	@!Ms-DICKINSON : Yeah , we 're sort of eye to there .
Y	3	N	eye	And they 're not meeting eye to on this .
Y	3	N	eye	And it has been great eye to .
Y	3	N	eye	I mean , that was a dream come true to be able to play and compete against him , you know , eye to , even though he had a -- just an amazing tragedy the day before .
Y	3	N	eye	One example , I never remember Maureen talking to someone not eye to or scanning the room over their shoulder for someone else coming around who may be more important @!PHILLIPS
Y	3	N	eye	I think when they saw the tragedy of September 11 , they also saw in that an area where the U.S. and China , in the security area , would see basically eye to , and could foster some cooperative ties @!SAVIDGE China has had its own problems with terrorism , has it not ?
Y	3	N	eye	But this morning , Coleman told me he does n't see eye to with the President on everything . graphics : ST . PAUL , MINNESOTA @!NORM-COLEMAN-# REPUBLICAN , MINNESOTA SENATOR ELECT
Y	3	N	eye	This is an instance in which the United States and Israel do not see eye to @!QUESTION
Y	3	N	eye	@!WALLACE : And I know that one of the big things you did when you were over there was just talk , eye to , to American men and women who were ... @!MYERS : We met with , I think , about 25,000 troops in Afghanistan , Iraqi , Kuwait , Bahrain and Djibouti .
Y	3	N	eye	I would guess that Sneddon has personally interviewed the boy , has a good opinion of the boy 's credibility and as a personal eye to promise , I ai n't going to go away , I 'm going to testify for you , Mr. Sneddon . qwq ! GIBSON : Judge Andrew Napolitano , thanks a lot .
Y	3	N	eye	Unidentified Woman 2 : Clearly we are eye to with Isabel .
Y	3	N	eye	And although Iran is an Islamic country , it does not always see eye to with its Arab neighbors , especially Iraq , with which Iran fought an eight-yearlong war .
Y	3	N	eye	So I think they ought to get me on a plane and have me go over there because this is the first time I ever heard of these people seeing eye to about anything .
Y	3	N	eye	( BEGIN VIDEOTAPE ) ANDERSON COOPER , HOST : eye to with Isabel .
Y	3	N	eye	On some issues they see eye to .
Y	3	N	eye	To be sure , there are differences between our two countries , and it is hardly possible for us to see eye to with each other on 100 percent of things .
Y	3	N	eye	Will the two leaders , however , be able to see eye to ?
Y	3	N	eye	But the administration at Dearborn High School did n't see eye to with Brett .
Y	3	N	eye	@!COURIC : And when there was news , I guess , in the media that somehow you all and the president were not seeing eye to , he actually picked up the phone and called you .
Y	3	N	eye	Swept away in a flash flood , a father and son who had n't always seen eye to are now face to face , holding on for their lives .
Y	3	N	eye	The anti-Syrian the United States and France , who do nt usually see eye to on such things , are now working together to pressure Syria to let Lebanon go . : Syria , though , seems to be digging in deeper , and has responded to criticism by tightening its embrace with Iran .
Y	3	N	eye	In the past , these two men would only have come eye to at the end of a rifle sight .
Y	3	N	eye	Coming up , Denise does n't see eye to with her mentor @!VICKERS
Y	3	N	eye	The Internet search giant and the government do n't see eye to .
Y	3	N	eye	But as Florida 's population booms , alligators and sees eye to .
Y	3	N	eye	John Zarrella , CNN , Miami . @!SOLEDAD-O'BRIEN : Not seeing eye to with one of those guys probably not such a bad thing .
Y	3	N	eye	But then my partners did nt see eye to with me.
Y	3	N	eye	And I think this is the first one that I know of where you 're ever going to see the accused and the accuser on the stage eye to during the pendency of this thing still being up in the air .
Y	3	N	eye	I do n't see eye to with the NRA on every issue Brady Bill ?
Y	3	N	eye	He has consistently said that the pastor and I do not see eye to on these issues .
Y	3	N	eye	When you actually sit there and look eye to and hear what they want done , no matter how many times it happens , it 's still a little bit shocking .
Y	3	N	eye	Now I am eye to with everybody .
Y	3	N	eye	While we did nt see eye to on many political issues through the years , I always respected his steadfast public service .
Y	3	N	eye	There were some Congress is because he and the Obama administration do n't see eye to on progress for peace in the Middle East .
Y	3	N	eye	This is one of those areas where the Republicans and the president see eye to .
Y	3	N	eye	@!EMANUEL : The South Korea free trade requires congressional ratification is one issue where the White House and business community see eye to .
Y	3	N	eye	And yet , they do n't see eye to on how to handle this situation .
Y	3	N	eye	We 're actually not talking a great deal about the budget yet because there 's this prospect of a government shutdown because Republicans , Democrats ca n't seem eye to -- see eye to on spending for just the rest of this fiscal year .
Y	3	N	eye	@!TERRELL-BROWN: Coming up on the MORNING NEWS , going eye to with a shark , a great white takes some big bites near a fishing boat .
Y	3	N	eye	He and they did n't see eye to .
Y	3	N	eye	All right , so , I need to move on to the other big compromise - and I know you guys also do n't see eye to on this , this guns compromise .
Y	3	N	eye	Even on the rare occasions they did n't see eye to , the disagreements did n't last , says daughter Ariel .
Y	3	N	eye	Now her home and her lab are on the side of the volcano and she spends her days eye to with her subjects .
Y	3	N	eye	What was he like , you know , when you sat down and had that eye to contact , that face-to-face , what was he like as a person ?
Y	3	N	eye	The House and the Senate do n't see this eye to .
Y	3	N	eye	Why ca n't they see eye to ?
Y	3	N	eye	After each show , we , and at least you guys all see eye to .
Y	3	N	eye	We 're just not going to see eye to on this .
Y	3	N	eye	Greg looked at him eye to .
Y	3	N	eye	When you 're in the mouth when you 're staring eye to .
Y	3	N	eye	@!LYNDA-DE-LA-VINA# Nobody got to see Father O'Brien in his priestly suit sitting in front of them , eye to , telling them I was the pastor then .
Y	3	N	eye	Do you see eye to ?
Y	3	N	eye	I mean , John Kerry said today , that we may not see eye to on everything , but it 's like well , can we see eye to on the very basic things ?
Y	3	N	eye	Tom and I have always seen eye to on a number of things , not on every substantive issue .
Y	3	N	eye	They do n't see eye to on this .
Y	3	N	eye	And , sometimes , yeah , sure , I would like a more straightforward person who would get down on her knees and look at me eye to and talk to me more eye to .
