Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	0	Y	door	new Baghdad , but Kadhim trusts that even the wariest and most traumatized Iraqis will protect a man who can heal the trees . # Kadhim is a third-generation date-palm gardener , one of a dwindling number in Iraq 's capital , he said , because most consider it too dangerous to go door to door in a place where sectarian cleansing has dramatically altered the city 's demographics.
Y	0	Y	door	"In the beginning it was very tough , ' Ms. Griffin said as she went door to door , talking to laid-off workers , cranky retirees , homeowners nervous about the future . """
Y	0	Y	door	"Yee - grass roots , door to door , phones , all that stuff - entirely in his Senate district , San Mateo County and San Francisco , "" he said . """
Y	0	Y	door	"machine gun because someone has been killed . "" # Fagering spent 17 years in the Marine Corps , serving in Desert Storm as an enlisted woman in 1991 and returning to Iraq in 2006 as an officer with the 1st Marine Expeditionary Brigade . # During her 2006 deployment , she went door to door with another female Marine in Al Qaim , near the Syrian border , to talk to Iraqi women . """
Y	0	Y	door	The rest of the campaigning has to be done at the grassroots levels , in meetings and by going door to door . #
Y	0	Y	door	There are so many fun things to do for Halloween that have getting dressed up and going door to door , and family time .
Y	0	Y	door	"It also started the "" Reclaim Your Future "" program , which sent school employees and community volunteers door to door to persuade dropouts to return to school . # State education officials in New Mexico and Arizona point to their own graduation statistics , which show rates increasing talk about the economy , there 's a three-prong stool what are your taxes like , are you business friendly and the"
Y	0	Y	door	She even printed placards -- complete with a photograph of herself above a list of platform positions -- that she handed out door to door and on street corners . #
Y	0	Y	door	Two females were seen going door to door earlier in the day selling books .
Y	0	Y	door	"We 're not going to go door to door anymore , "" said a television reporter who spoke on the condition of anonymity because his station would not authorize him to speak publicly ."
Y	0	Y	door	The elder Carter canvassed door to door with his grandson days before the 2010 election , and he 's popular among many Georgia Democrats .
Y	0	Y	door	"San Bernardino County Sheriff John McMahon said 125 officers were going door to door and attempting to track Dorner , and that a SWAT team was providing added security to those in the community . """
Y	0	Y	door	"He could be anywhere at this point , and that 's why we 're searching door to door , "" McMahon said , adding that the manhunt would"
Y	0	Y	door	"He could be anywhere at this point , and that 's why we 're searching door to door , "" McMahon said , adding that the manhunt would continue "" as long as we can . "" A snowstorm was expected in the region , with temperatures dipping into the teens overnight ."
Y	0	Y	door	Firefighters and emergency personnel went door to door to notify residents of the voluntary evacuation .
Y	0	Y	door	"They 'll go to meetings , go door to door 'll all show up and do whatever they can to get that person elected . "" Ryan Chun , a 27 year old youth leader at New Gate , a Korean Christian church , said he was surprised to see Coffman standing at the pulpit on a recent Sunday ."
Y	0	Y	door	The pro-government militia Mabanese Defense Force reportedly went door to door to humanitarian office compounds , asking if there were any staff of the Nuer tribe , the same group of the rebel leader Riek Machar .
Y	0	Y	door	As with earlier campaigns , the ANC is planning to send people door to door , and church to church , to rally its supporters .
Y	0	Y	door	"2 ACCUSED OF PIZZA SCAM JOHNSTOWN , Pa. - A couple who went door to door selling "" pizza kits "" supposedly to raise money for their young daughter 's ballet lessons really used the money to buy drugs , police say ."
Y	0	Y	door	This is door to door .
Y	0	Y	door	The district also is going door to door targeting families with children who qualify for free Pre-K .
Y	0	Y	door	I sold frozen meat door to door .
Y	0	Y	door	In the weeks running up to the vote , two industry financed groups , Coloradans for Responsible Energy and Protect Colorado , launched door to door canvassing operations in Erie lobbying against the moratorium .
Y	0	Y	door	Ten miles for two bucks ; just kick back and enjoy door to door service with no parking hassles .
Y	0	Y	door	And that means many more years of living independently in the home they love . * Disabled customers will enjoy on call , door to door service in specialized vehicles .
Y	0	Y	door	"But I 'm convinced the Holy Spirit is alive and well . who love evangelizing , this could n't be a better time to rediscover our roots . "" Father Charron has gone door to door in Carnegie to introduce himself to neighbors ."
Y	0	Y	door	With no background in agriculture , they began by going door to door to gauge the community 's interest in an urban gardening effort .
Y	0	Y	door	Fifty minutes door to door by bus , compared with 15 by car ?
Y	0	Y	door	The National Guard is going door to door , passing out bottles of water safe to drink .
Y	0	Y	door	On Saturday morning , we canvassed the neighborhood , door to door .
Y	0	Y	door	Chicago police officers canvassed the block , going door to door , trying to find someone who knew the woman or was a relative .
Y	0	Y	door	A Colorado Task Force 1 Urban Search and Rescue team spent 11 days in the Beaumont , Texas , area helping set up an evacuation center and going door to door to check on stranded residents after Hurricane Harvey . ( Courtesy of the Colorado Springs Fire Department . ) Instead of being with his family on his wedding anniversary , Colorado Springs Fire Department Lt. Aaron McConnellogue was in Georgia , preparing for another disaster .
Y	0	Y	door	The Colorado Task in the Beaumont area , helping set up an evacuation center and going door to door by boat to check on residents after Hurricane Harvey 's deluge .
Y	0	Y	door	"After about 24 hours at the evacuation point , the team spent days going door to door in flooded neighborhoods . """
Y	0	Y	door	"Jeff Essman of Billings this week warned Republicans that Democrats have an "" inherent advantage "" in mail-only elections "" due to their ability to organize large numbers of unpaid college students and members of public employee unions to gather ballots by going door to door . """
Y	0	Y	door	"Failure to comply with a mandatory evacuation is a misdemeanor , but Caldwell said "" there 's no plan to go door to door to force people to comply . "" """
Y	0	Y	door	The success of Ward 's creation was driven , in part , by a more efficient postal service that had started delivering packages door to door .
Y	0	Y	door	She says fire and police officials were going door to door in the affected neighborhoods Sunday morning to make sure people are aware .
Y	0	Y	door	Go door to door , ask if anybody saw Auster kill the patient ? we 're going to do that next .
Y	0	Y	door	which represents the republican party ; why ca n't we knows how a cat look . and we were excited , because we knew that if a person could n't read and write , they sure knew the difference between a cat , an elephant and a rooster . narrator : sncc went door to door and farm to farm , explaining to first-time voters the rules for taking part in the lowndes county primary . carmichael : the law says that you ca n't vote in ours and also vote in the democratic primary , which has to be held on the same day ,
Y	0	Y	door	party ; why ca n't we knows how a cat look . and we were excited , because we knew that if a person could n't read and write , they sure knew the difference between a cat , an elephant and a rooster . narrator : sncc went door to door and farm to farm , explaining to first-time voters the rules for taking part in the lowndes county primary . carmichael : the law says that you ca n't vote in ours and also vote in the democratic primary , which has to be held on the same day , according to the law
Y	0	Y	door	He sold those greeting cards door to door .
Y	0	Y	door	Fuckin ' A 90 seconds , door to door .
Y	0	Y	door	I 've been going door to door lookin ' for fire hazards .
Y	0	Y	door	Who was it that raised - more than $4,000 for the new ... - 7,000 . ... $7,000 for the new computer system for the library ? - I did . - Who got all the volunteers to go door to door to collect money .
Y	0	Y	door	Police have blocked off a 12 block section of the downtown area and are searching door to door ...
Y	0	Y	door	I 'm sorry I could n't get to the doctor 's today , but if I do n't upload these figures , I 'll be selling door to door .
Y	0	Y	door	How long have you had that mattress ? - Ask Herb to get you a mattress . - I 'm not door to door .
Y	0	Y	door	The foreigners are searching door to door ... and kill on sight .
Y	0	Y	door	Door to door sugar ?
Y	0	Y	door	I 'm going door to door and asking people ... for information regarding jenny tyler , the missing girl .
Y	0	Y	door	Unless you plan to go door to door ...
Y	0	Y	door	I ca n't walk I 'll drive you door to door .
Y	0	Y	door	I 'll stop going door to door , bothering people at their homes . wait !
Y	0	Y	door	I 've been going door to door , and I sold five of these town .
Y	0	Y	door	Candy door to door ..
Y	0	Y	door	An army of men in wool pants running through the neighborhood handing out pottery catalogs , door to door .
Y	0	Y	door	You wan na go door to door ... and tell everybody in the building my fuckin'name ? - I forgot ' em , all right ? - I do n't know what the fuck is wrong with you .
Y	0	Y	door	I told her I 'm out seIIin ' lawn furniture door to door . -
Y	0	Y	door	We , why do n't we recruit them as volunteers and then send them door to door , and they can meet new people ?
Y	0	Y	door	Since we have n't been able to find anything good for the homeless yet , I 've been thinking we should go door to door for clothing donations .
Y	0	Y	door	Come on , door to door .
Y	0	Y	door	No forensics , no door to door , no witnesses of any kind .
Y	0	Y	door	You agreed to sell Girl Scout cookies door to door .
Y	0	Y	door	What , I do the wrong room , or is this rapist going door to door now ?
Y	0	Y	door	T each me that ' door to door ' trick . too . ' Door to door ' ?
Y	0	Y	door	Or youII be selling Tinkle Pads door to door , A heart attack , I can't believe it ,
Y	0	Y	door	Most people thought he sold vacuum cleaners door to door .
Y	0	Y	door	I sell Persian rugs door to door .
Y	0	Y	door	Yeah , I 'm going around door to door looking for my lost cat .
Y	0	Y	door	Law enforcement personnel of all miami-dade county agencies are going door to door ...
Y	0	Y	door	We 'll go door to door .
Y	0	Y	door	You 're panicking on the phone in a locked house ... because the neighbors are going door to door ... to set up a ridiculous 7-foot tall snowman !
Y	0	Y	door	Back when Daddy and I sold the good book door to door , the grand slam of sales ... - Having good times . -
Y	0	Y	door	Let me go door to door and make sure every townsman looks under his house , Taylor .
Y	0	Y	door	We go door to door and give out free copies ?
Y	0	Y	door	You show up at the Sierra Club and you say I want to help and they say , great , go door to door and try to raise money for us .
Y	0	Y	door	It takes manpower , people walking door to door .
Y	0	Y	door	We can canvas the neighborhood , go door to door .
Y	0	Y	door	You know , take it door to door see if anybody recognizes him Ya 'll show some respect , right now And you !
Y	0	Y	door	I took them out once when that congressman was going door to door but , he just clogged up our toilet and left .
Y	0	Y	door	I 'm not gon na spend the rest of my life going door to door , selling musical car horns . -
Y	0	Y	door	A door to door search is being coordinated by the members of the Crimes Against Children unit .
Y	0	Y	door	Door to door , that is less than 50 yards .
Y	0	Y	door	Well , I hate to break this to you , but if you 're going door to door , you may have picked the wrong door .
Y	0	Y	door	And I am gon na go door to door in your neighborhood and find someone who will testify to that .
Y	0	Y	door	You want to go door to door ?
Y	0	Y	door	Go door to door .
Y	0	Y	door	Southside door to door got me nothing but blank stares .
Y	0	Y	door	Go door to door if you must , but find that alien .
Y	0	Y	door	Maybe I heard of a couple of white dudes ... - Selling door to door . - Tumi , names .
Y	0	Y	door	They gave us these boxes of candy to sell door to door .
Y	0	Y	door	Until we got angry phone calls that he was going door to door Offering free fiber-optic need his information .
Y	0	Y	door	No , patrol 's still just going door to door talking to all of her school friends .
Y	0	Y	door	I 'm going to go through Yonkers , door to door and take the city that way .
Y	0	Y	door	The police are now going door to door . [sighs]
Y	0	Y	door	I equipped it with all sort of brill vacuum cleaners door to door .
Y	0	Y	door	Uh , Michael , let 's just say what I used to be able to do on the phones , probably served better in this economy going door to door .
Y	0	Y	door	So , we 've got perimeters set up , we got Metro going door to door .
Y	0	Y	door	If the customers wo n't come to us , we got ta go to them , door to door .
Y	0	Y	door	A plan like going door to door and having everyone in town laugh in our faces ?
Y	0	Y	door	Then what were you thinking ? - I was thinking more of a door to door approach .
Y	0	Y	door	Door to door - Seriously , we 're close .
Y	0	Y	door	We need to roll up our sleeves , we need to go door to door , we need to hand out fliers , and canvass .
Y	0	Y	door	I just thought if you knew it was n't actual raiders , you would have had your soldiers going door to door , busting the whole town up .
Y	0	Y	door	Door to door operation ! [KNOCK]
Y	0	Y	door	Then we let the military sweep in , go door to door if necessary and clear these bastards out .
Y	0	Y	door	I 'm gon na press on , start going door to door .
Y	0	Y	door	Even if I have to go door to door .
Y	0	Y	door	They are searching door to door .
Y	0	Y	door	We go door to door .
Y	0	Y	door	We 're gon na go door to door , search every graveyard and any other place these niggers might be hiding .
Y	0	Y	door	But if we need to get more people , we could go door to door like I do with cookies .
Y	0	Y	door	I started selling Coca-Cola door to door .
Y	0	Y	door	We 're going door to door right now .
Y	0	Y	door	I spent all summer ... thank you ... going door to door and speaking at city council meetings and I should have just been a sandwich artist .
Y	0	Y	door	Listen , we 've gone door to door .
Y	0	Y	door	You 're the one who goes door to door every day asking people to make the most important decision of their lives .
Y	0	Y	door	At least you do n't have to go door to door no more .
Y	0	Y	door	They start going door to door knocking arbitrarily .
Y	0	Y	door	Am I to assume he went door to door ? ' Cause his mother 's an ATM with lipstick who releases 50s every time she farts .
Y	0	Y	door	But an area just big enough that even if we were to go door to door , it could take us days to find her .
Y	0	Y	door	Oh , those are the people that go door to door and do the counting , right ?
Y	0	Y	door	HPD is going door to door trying to figure out which one it was .
Y	0	Y	door	I want each and every house on the entire hillside checked out , door to door .
Y	0	Y	door	I go door to door preaching the teachings of Our Lord and how they can bless our lives .
Y	0	Y	door	Do you really get many , um ... converts , going door to door ?
Y	0	Y	door	I went door to door .
Y	0	Y	door	"Well , I exaggerated , these trucks do not go door to door , but generally set up on the street and operate like a type of temporary "" fish market . """
Y	0	Y	door	We also went door to door contacting homes in the neighborhood of the fish markets and also to homes along the rivers that were part of the study .
Y	0	Y	door	When it came time for Saint John 's Church to raise funds to build a new church in 1930 , Sophie returned the generosity she had experienced by going door to door to ask for funds .
Y	0	Y	door	"With the grant money , what compost was and gave tours of the site . "" Ciano went door to door to convince nurseries and landscapers in Bellmawr to purchase compost . """
Y	0	Y	door	As a result , the people conducting the surveys often traveled to perhaps five or ten cities and went door to door until they compiled a sample of sufficient size .
Y	0	Y	door	While publishing giants Lexis and Westlaw race for the Internet market , smaller firms tail close behind Back in the 1970s , when Bill Gates was a young Harvard student and Steve Jobs was clearing garage space for cathode ray tubes , a band of Ohio attorneys went door to door hawking what was then the latest in computer technology .
Y	0	Y	door	"Similarly , in assuring Hank she is eating her food properly , she says , "" with my mother out begging door to door and my father idle as a dog at the pound , it 's my daughterly duty to maximize the nutritive value of each food dollar "" ( 163 ) ."
Y	0	Y	door	Traditionally , poverty she faced as a result of having to raise an extra child by leaving the house a few days after delivery and going door to door begging for alms with the twins in her arms .
Y	0	Y	door	The mailman delivers information door to door .
Y	0	Y	door	In response , she went door to door in the neighborhood where she grew up , locating those who lived in the area during the fifties and sixties , and tracked them down to learn about their and their children 's health problems .
Y	0	Y	door	Houses still bear the spray-painted code of rescuers who went door to door in the weeks and months after the storm -- first to search for victims and later to determine whether structures were safe for residents to return .
Y	0	Y	door	We do have a county policy that students are not supposed to be out selling stuff door to door , but somebody always seems to be finding a way around it .
Y	0	Y	door	The Iranian government once controlled what people watched by conducting door to door searches for receivers .
Y	0	Y	door	We also expected them to voluntarily come and voluntarily join us , but when they did not , we went door to door to invite them .
Y	0	Y	door	"During a recent reception in a neighborhood where she 's starting a new PACE project : pre-formatted table Often the initial assessment , in which the PACE coordinator learns about residents ' concerns , involves going door to door . "" Spending face time with people , "" she said . """
Y	0	Y	door	In accordance with the PACE method , she conducted a survey , going door to door in the neighborhood .
Y	0	Y	door	Local authorities created a squad to go door to door inspecting premises and providing instructions and education to the public about preventing dengue ( 17 , 23 ) .
Y	0	Y	door	In urban areas on the East Coast , where immigrants lived door to door with other nationalities , ethnic heritage may have impacted their daily lives more than it did in the less diverse rural Midwest .
N	0	N	dough	Roll or pat dough to dough in and press against sides .
Y	0	Y	downtown	The ability for trains to go downtown to downtown is a huge bonus I agree absolutely .
Y	0	Y	downtown	If you steer your rented Ford onto the New York State Thruway to I-490 , you can get downtown to downtown in little over an hour .
Y	0	Y	downtown	So the idea of a train that would run downtown to downtown at speeds of up to 200 miles an hour -- as explained in this state promotional video -- it 's suddenly sounding pretty competitive . qwq ( Soundbite-of-state Unidentified Woman : Imagine .
Y	0	Y	downtown	The assumption that people will want to go where new high-speed train lines would go is a downtown to downtown , but downtowns have been losing their importance as job centers for decades .
Y	0	Y	dreamer	She touched his shoulder , a fleeting warmth , a moment , dreamer to dreamer .
Y	0	Y	drink	Addict II Athlete kept him among like-minded people , people who once had lived drink to drink and learned to subsist mile to mile .
Y	0	Y	driver	This is then a psychological problem between of peace and safety , hypermiling communities need to step up their practices in the area of driver to driver influences .
Y	0	Y	dt	Commuter rail is wonderful ( I use it daily ) , and dt to dt rail is wonderful .
Y	0	Y	dude	These needs differ , dude to dude and day to day .
Y	0	Y	dude	He nods briskly at me , dude to dude , a truce of a nod . #
Y	0	Y	dude	Trust me , I had my days of wanting to go ' dude to dude ' with the men in the room , and then it just hit me that that did n't work as well as being confident in myself as a woman and allowing that the producer of the upcoming film The Karate Kid ( starring her son , Jaden ) and the
Y	0	Y	dugout	In 2015 , Major League Baseball recommended teams extend their netting , dugout to dugout , and all thirty teams did so by 2018 .
Y	0	Y	dust	As I remember , the point of the Capuchins ' obsession with bones is the transience of life -- to ashes , and dust to dust , and all that .
Y	0	Y	dust	It is all dust to dust .
Y	0	Y	dust	"Then we stood . "" Dust to dust , "" Hickler said with a tremble , and I did n't believe that -- not really ."
Y	0	Y	dust	"Dust to dust . """
Y	0	Y	dust	And when you die , the box is open and it all blows away -- dust to dust -- blow away .
Y	0	Y	dust	"for a minute that we masks , as easily gone as we were continuing to surrender to what could have been the rather absurd idea of corporeality ( absurd when you think that the only law of the corporeal world that you can really bank on in the reported long run is "" dust to dust "" -- nothing to nothing ) ."
Y	0	Y	dust	"masks , as easily gone as we were continuing to surrender to what could have been the rather absurd idea of corporeality ( absurd when you think that the only law of the corporeal world that you can really bank on in the reported long run is "" dust to dust "" -- nothing to nothing ) ."
Y	0	Y	dust	"It was Helen , pushing open the tent flap . "" ' Dust to dust , dust thou art and to dust thou shall return . ' "" "" Something like that , "" he replied , keeping annoyance out of his voice . "" ca n't expect them to maintain a highly sophisticated microscopic structure forever . "" "" Humans have n't been out"
Y	0	Y	dust	"She walked to the end of the dock and with some ceremonious abracadabra tore up the first page of Le Figaro that she had been reading and scattered the pieces into the lake . "" Dust to dust , "" she said , shrugging to show that the incongruity was intended , while Bruno and I , though not , I noted the richly concocted barbecue that Bruno served up that took us that final step to where logic said we should lie down on our air mattresses"
Y	0	Y	dust	"You were my life , "" she says , crumples the paper and pitches it over the side . "" Dust to dust , my love . """
Y	0	Y	dust	"And dust to dust . "" "" Please do n't fuck around with that , "" Kype said ."
Y	0	Y	dust	"Ah yes , Turner thought acerbically , that would be me . "" Dust to dust . "" Behind him , someone actually sniffled ."
Y	0	Y	dust	"Remembering some phrases used at the funeral of one of her great-grandfathers , she whispered , "" Dust to dust ."
Y	0	Y	dust	Like Iris , dust to dust .
Y	0	Y	dust	"Dust to dust . "" Clyde Junior had bills to pay , papers to grade , a two-year-old in a temper tantrum , and a baby in his lap ."
Y	0	Y	dust	"Dust to dust . "" # "" Come on , Mama , "" Dillon said , gently urging his mother toward the car parked a quarter of a mile away on the narrow two-lane road ."
Y	0	Y	dust	"Is that really what you want us to do ? "" "" ' Dust to dust ' , "" she quoted . "" lt 's the right thing , I think . """
Y	0	Y	dust	"The weary , wounded slab seems to embody the passage of time and allude to all the history that the earth has impassively seen , as well as to the metaphorical "" dust to dust . """
Y	0	Y	dust	"A nonprofit organization called Crossings ( www.crossings.net ) maintains that besides saving lots of money , home after-death care is greener than traditional burials-bodies pumped full of carcinogenic chemicals , laid in metal coffins in concrete vaults under chemically fertilized lawns-which mock the biblical concept of "" dust to dust . "" Cremating an unembalmed body ( or burying it in real dirt ) would seem obviously less cosdy and more eco-friendly"
Y	0	Y	dust	"There 's a little video noise here and there , some unwanted shimmer in "" dust to dust "" hallucinations indeed and the weird stuff really pops . -- B+ The Aristocats ( Disney )"
Y	0	Y	dust	We can only hope and pray that the tea party melts away while America heals , dust to dust . liberals were only focused on reelecting Obama only because of his color of skin Actually BL I voted for him because I believe in what he is trying to promote and the color of his skin was not a factor .
Y	0	Y	dust	Mark this : Dust to dust , ashes to ashes , Spirit to spirit having One G-D the G-D of host .
Y	0	Y	dust	Dust to dust , ashes to ashes , but Spirit to spirit speak , the Spirit will take her holy children with her to the Almighty , into the new world .
Y	0	Y	dust	For dust to dust , ashes to ashes , Spirit to spirit . G-D it is written ....
Y	0	Y	dust	Dust to dust . -
Y	0	Y	dust	For as much as it hath pleased almighty God in his wise providence to take out of this world the soul of our deceased brother we therefore commit the body of James Jackson , Jr dust to dust .
Y	0	Y	dust	And dust to dust .
Y	0	Y	dust	I love you , Gillian . to ashes dust to dust .
Y	0	Y	dust	At funerals , a different one . - ' Dust to dust ; ashes to ashes . ' -
Y	0	Y	dust	"Dust to dust "" ( 54 ) ."
N	0	N	e	So I then decided to do , it 's called an E to E course , Education to Employment , to do hairdressing again after I 'd moved .
Y	0	Y	each	Hild spoke each to each .
Y	0	Y	ear	It is a Pit Bull on wheels it will do things and go places larger tractors will not and that is a real plus all the while sporting an ear to ear grin , while saddled up upon it .
Y	0	Y	ear	"It 's hard not to love Bill Walton , grinning ear to ear , riffing on the team 's enthusiasm : "" Freedom !"
Y	0	Y	ear	When he finished playing , he was grinning ear to ear , the audience gave a grand round of applause and you could just see how proud Jeffrey was of himself !
Y	0	Y	ear	Her reaction was priceless , with her smile beaming ear to ear , and it certainly made the effort ...
Y	0	Y	ear	They put up their first tent together and I have a picture of the two of them , ear to ear grins ( with the typical missing front tooth gap of a 7 year old ) , with their arms around each others ' shoulders , so proud of their lopsided tent .
Y	0	Y	ear	Brain surgery that left an ear to ear scar ( like a headband ) across my head .
Y	0	Y	ear	How great that would be . teresa keefe Beautiful photos . hard living . no one smiles , not even at the fair , BBQ 's , or dances .. except one photo ( the one with 3 men at Fort Knox .. ) grinning ear to ear . interesting .
Y	0	Y	ear	He was smiling ear to ear .
Y	0	Y	ear	Fella named Barone turned up just this mornin ' , throat cut ear to ear . ( lowering his voice ) Black Hand . # FRANK #
Y	0	Y	ear	Arthur is sprawled on the concrete in a pool of blood , his throat slashed ear to ear .
Y	0	Y	ear	The kids , squealing , scrambled up rafters of the old Tennessee barn , frightening the chickens and chasing the piglets while Charlie grinned ear to ear .
Y	0	Y	ear	The blast of sun in the window turned Bernardo 's broad , spotted forehead as silvery as his hair , and Esteban reflected that he really did look like some benignly crazed old wolf : his chin was angular , and his lips looked as if they reached ear to ear , two long , thin , contented-looking seams .
Y	0	Y	ear	But the next time she came to check on my mother , she entered very quietly , no thunderous footfalls ; she was grinning ear to ear , seemed very self-satisfied , grinned so long my mother could not help but grin herself .
Y	0	Y	ear	Ear to ear , baby .
Y	0	Y	ear	Fred smiles ear to ear .
Y	0	Y	ear	The song ends , the curtain comes up , and Fred is smiling ear to ear .
Y	0	Y	ear	But before we get too good a look , we # REVERSE ANGLE # FRED smiles ear to ear .
Y	0	Y	ear	Andrew leaned closer to the forward-thrusting simian heads , touching ear to ear , the convex , pupilless stone ball eyes , the wide incised smiles .
Y	0	Y	ear	Jake smiles ear to ear , like the happy newlywed he 's pretending to be .
Y	0	Y	ear	Beneath the photo of a balding man holding a newborn baby , the grin on his face ear to ear :
Y	0	Y	ear	When her fan car arrived at the port facility , the human attendant was grinning ear to ear .
Y	0	Y	ear	Her eyes were like dozens of places , and her throat was cut ear to ear .
Y	0	Y	ear	SKINNER picks up the trap/cage , grinning ear to ear .
Y	0	Y	ear	"He had a pencil thin mustache and was wearing a fedora pushed back on his read "" Stark Industries . "" // "" . . . and builds not fifty , but a hundred thousand planes . "" // Howard Stark , grinning ear to ear , was standing in the Oval Office ."
Y	0	Y	ear	"He was grinning ear to ear , deeply entertained by my confusion . """
Y	0	Y	ear	"He was suddenly grinning ear to ear , optimistic , full of hope , and absolutely convinced he could fix what was broken . "" I see you 're not completely screwed up . "" """
Y	0	Y	ear	"He shakes his head , smiles ear to ear . """
Y	0	Y	ear	"Another knock and the door opened : her grandmother , smiling ear to ear , tears already in her eyes . "" Ready ? "" she said . ll spring I look forward to Sundays , our only day off , when we take drives and talk about paradise ."
Y	0	Y	ear	"She told George he could n't go . "" # "" What did Artie say ? "" I asked , now grinning ear to ear . "" Surely he does n't believe such nonsense . "" # Charlie shrugged . """
Y	0	Y	ear	"Then , grinning ear to ear , he asked the band to strike up his theme song , urgency to Clinton 's mission of proving , as president , that he indeed is a "" different kind of Democrat . """
Y	0	Y	ear	Low on its wedge-shaped face , a row ear to ear .
Y	0	Y	ear	Susan is shouting and hugging her daughter . ear to ear .
Y	0	Y	ear	"Anul , grinning ear to ear , pulls up and shouts to me over the roar of his engine . "" I 'll teach you how to make an Enfield four-wheel-drive ! "" I follow his lead as he takes off singing a Hollywood show tune , dragging both sneakerclad feet through the heavy snow as"
Y	0	Y	ear	"I find Gaillard kneeling in the snow , pumping the stove , his furred red face grinning ear to ear . "" Quite a wake-up call , is n't it ! "" he says . "" Not 50 yards away ."
Y	0	Y	ear	And I look back at Ken , and he 's kneeling on the seat with the steering wheel in his hand , smiling ear to ear .
Y	0	Y	ear	Lay the 32-inch pine board flat , ear to ear , as shown .
Y	0	Y	ear	A young German engineer , grinning ear to ear , has just completed a five-day ascent of El Cap .
Y	0	Y	ear	"He ran ! "" Newt grinned ear to ear . "" I thought maybe we 'd have a little debate here this morning , "" he said . "" I 'm kind of confused ! """
Y	0	Y	ear	"It was the best night of my life ! "" Hebert said emphatically , grinning ear to ear . """
Y	0	Y	ear	I had one person ring my doorbell one night , and I came out and this guy was just grinning ear to ear , and he was pointing .
Y	0	Y	ear	This jury will decide if she should get life in prison or the death penalty for stabbing her ex-boyfriend , Travis Alexander , 29 times , slitting his throat ear to ear , six inches across , and shooting him in the face for good measure .
Y	0	Y	ear	"After the verdict , one of the attorneys was smiling ear to ear and heard saying "" Wow "" in the hallways , according to one of our reporters inside the courthouse ."
Y	0	Y	ear	Jamie was smiling ear to ear .
Y	0	Y	ear	Jamie when she is home is smiling ear to ear ; she loves the ability to express herself around the house .
Y	0	Y	ear	I know she 'll be grinning ear to ear .
Y	0	Y	ear	As Mark turns to walk off the cameras pan to Bridget 's ear to ear grin .
Y	0	Y	ear	"As the U.S. national anthem began to play , Team Moseley placed their hands over their hearts and belted out the words , and Moseley , who 's a Tom Cruise lookalike if there ever was one , beamed ear to ear . """
Y	0	Y	ear	Reuben , grinning ear to ear , ducked his head .
Y	0	Y	ear	She grins ear to ear , caught up in the energy of the music and her supportive audience .
Y	0	Y	ear	"This kid , on the other hand , bubbling over with enthusiasm , saw Froh in the hall and ran to him . # "" He was grinning ear to ear ."
Y	0	Y	ear	"We 're on the way home , and Braden is smiling ear to ear . """
Y	0	Y	ear	There 's nothing short about it , but the British folk singer followed up her 2013 concept album with a sampler pack of eclectic , idiosyncratic diary entries that would make Joni Mitchell smile ear to ear .
Y	0	Y	ear	And if I do anything suspicious they will find me in the morning with my throat slit ear to ear . - Keep the change . - No charge , ambassador . -
Y	0	Y	ear	Nice long deep cut , ear to ear .
Y	0	Y	ear	And every student that answers their door ... he takes that little knife , and he cuts their throat ... ear to ear .
Y	0	Y	ear	Lewis winds up with his throat slashed ear to ear .
Y	0	Y	ear	I 'm gon na slit that wetback 's throat ear to ear .
Y	0	Y	ear	One of Nina 's neighbors tweeted that her throat was sliced ear to ear .
Y	0	Y	earth	"The androtender looks into Mr. Hudson 's eyes . "" Earth to earth , "" he says ."
N	0	N	earth	With care I shrouded and buried him again , committing earth to earth and dust to dust and so on , and with spritelike step conveyed myself to the kitchen where I made another gin and tonic and , in semiprone position , settled into the game 's third quarter , the fabled Trojan running attack grinding out , it would seem ,
N	0	N	earth	With care I shrouded and buried him again , committing earth to earth and dust to dust and so on , and with spritelike step conveyed myself to the kitchen where I made another gin and tonic and , in semiprone position , settled into the game 's third quarter , the fabled Trojan running attack grinding out , it would seem , another win .
Y	0	Y	earth	Earth to earth , ashes to ashes , dust to dust .
Y	0	Y	earth	"Oh ! "" ln sure and certain hope of the resurrection "" to eternal life through our Lord Jesus Christ , "" We commend to body to the ground . "" Earth to earth , ashes to ashes , dust to d - - "" [footsteps]"
Y	0	Y	earth	Earth to earth , ashes to ashes ... dust to dust .
Y	0	Y	earth	Earth to earth ... ashes to ashes and dust to dust .
Y	0	Y	earth	Earth to earth , ashes to ashes , dust to dust , in sure and certain hope of the resurrection unto eternal life through our lord Jesus Christ .
Y	0	Y	earth	And so now we commit her body to the ground , earth to earth , ashes to ashes , dust to dust , in sure and certain hope that her memory will be kept alive within us all .
Y	0	Y	earth	Earth to earth , ashes to ashes dust to dust .
Y	0	Y	earth	"It 's my hobby . "" Earth to earth ... "" ... ashes to ashes ... "" ... and dust to dust . """
Y	0	Y	earth	"Surely goodness and mercy shall follow me all the days of my life ... "" ( sobbing ) : My baby . "" Earth to earth "" ashes to ashes , dust to dust "" in sure and certain hope of the resurrection "" to eternal life through our lord Jesus Christ "" who shall change our mortal body "" that it may be like "" unto his glorious body "" according to the mighty work"
